/media/sunyu/OS1/suanli/collectionunzip/usAbbrv-8-25_70
obj                 |bestobj             |time                |
151.000             |151.000             |5.682               |init
137.000             |137.000             |17.467              |KS2
129.000             |129.000             |23.667              |KS2
125.000             |125.000             |29.736              |lns
124.000             |124.000             |37.516              |lns
123.000             |123.000             |47.894              |random
122.000             |122.000             |56.395              |random
total time : 999.8866744041443
