/media/sunyu/OS1/suanli/collectionunzip/item_placement_9927
obj                 |bestobj             |time                |
34.735              |34.735              |50.049              |INIT
20.973              |20.973              |60.202              |KS2
20.973              |20.973              |66.729              |random
20.971              |20.971              |80.863              |lns2
20.149              |20.149              |119.281             |lns
18.163              |18.163              |127.345             |lns
17.407              |17.407              |135.341             |lns
15.808              |15.808              |142.345             |lns
15.808              |15.808              |152.777             |random
14.932              |14.932              |161.490             |lns2
total time : 1000.1141397953033
