/media/sunyu/OS1/suanli/collectionunzip/item_placement_9960
obj                 |bestobj             |time                |
912.045             |912.045             |0.025               |init
63.794              |63.794              |6.413               |KS2
23.925              |23.925              |20.940              |KS2
16.962              |16.962              |32.551              |lns
14.889              |14.889              |43.606              |random
14.443              |14.443              |54.873              |lns
13.752              |13.752              |67.940              |lns2
12.451              |12.451              |152.154             |lns2
11.439              |11.439              |252.242             |lns
11.437              |11.437              |365.979             |random
11.437              |11.437              |403.088             |random
11.437              |11.437              |514.120             |random
11.437              |11.437              |531.712             |random
11.437              |11.437              |546.472             |random
11.271              |11.271              |879.505             |lns2
total time : 1000.2194640636444
