/media/sunyu/OS1/suanli/collectionunzip/item_placement_9989
obj                 |bestobj             |time                |
910.019             |910.019             |0.067               |KS1
147.023             |147.023             |1.308               |KS2
23.907              |23.907              |10.106              |KS2
18.413              |18.413              |18.896              |KS2
18.040              |18.040              |32.026              |KS2
17.247              |17.247              |42.450              |lns
15.769              |15.769              |49.544              |lns
14.515              |14.515              |56.942              |lns
13.536              |13.536              |67.800              |lns2
13.511              |13.511              |153.408             |random
12.263              |12.263              |169.846             |lns2
11.536              |11.536              |289.229             |lns2
10.743              |10.743              |899.027             |lns2
total time : 999.9627084732056
