/media/sunyu/OS1/suanli/collectionunzip/item_placement_9955
obj                 |bestobj             |time                |
909.091             |909.091             |0.102               |KS1
82.728              |82.728              |5.856               |KS2
26.520              |26.520              |14.206              |KS2
22.678              |22.678              |24.213              |lns
22.422              |22.422              |30.158              |lns
21.569              |21.569              |43.421              |lns2
21.326              |21.326              |46.328              |random
18.578              |18.578              |53.262              |lns
18.578              |18.578              |74.513              |random
18.577              |18.577              |83.457              |random
18.192              |18.192              |93.755              |lns
17.081              |17.081              |104.311             |lns2
15.831              |15.831              |433.621             |lns
14.753              |14.753              |442.330             |lns
14.753              |14.753              |448.532             |random
14.753              |14.753              |455.501             |random
14.753              |14.753              |483.299             |random
14.753              |14.753              |493.367             |random
14.753              |14.753              |501.034             |random
14.445              |14.445              |565.657             |lns2
total time : 999.9585831165314
