/media/sunyu/OS1/suanli/collectionunzip/item_placement_9931
obj                 |bestobj             |time                |
25.276              |25.276              |50.039              |INIT
22.672              |22.672              |61.751              |lns
21.398              |21.398              |67.933              |lns
20.265              |20.265              |80.284              |lns2
17.521              |17.521              |93.161              |lns
16.979              |16.979              |99.120              |lns
16.865              |16.865              |108.377             |lns
14.836              |14.836              |124.109             |lns2
14.180              |14.180              |749.755             |random
13.084              |13.084              |782.602             |lns2
total time : 1000.1156816482544
