/media/sunyu/OS1/suanli/collectionunzip/ns1644855
obj                 |bestobj             |time                |
-447.000            |-447.000            |274.823             |INIT
-1007.000           |-1007.000           |325.113             |KS2
-1019.000           |-1019.000           |375.403             |KS2
-1055.000           |-1055.000           |502.054             |lns
-1137.000           |-1137.000           |628.154             |lns
-1157.000           |-1157.000           |728.413             |lns
-1201.000           |-1201.000           |928.726             |lns
total time : 1035.2137989997864
