/media/sunyu/OS1/suanli/collectionunzip/item_placement_9983
obj                 |bestobj             |time                |
912.057             |912.057             |0.045               |init
50.431              |50.431              |4.594               |KS2
32.951              |32.951              |11.935              |KS2
21.984              |21.984              |17.779              |KS2
18.416              |18.416              |24.963              |KS2
18.397              |18.397              |31.596              |crossover
16.798              |16.798              |35.704              |lns
16.584              |16.584              |39.757              |lns
16.184              |16.184              |46.915              |lns
14.279              |14.279              |56.473              |lns2
13.541              |13.541              |199.624             |lns2
12.376              |12.376              |348.791             |lns2
total time : 1000.0592863559723
