/media/sunyu/OS1/suanli/collectionunzip/item_placement_9942
obj                 |bestobj             |time                |
29.331              |29.331              |50.041              |INIT
24.066              |24.066              |58.438              |KS2
21.839              |21.839              |73.552              |random
21.509              |21.509              |171.705             |random
21.509              |21.509              |176.309             |random
21.342              |21.342              |375.224             |random
20.924              |20.924              |393.705             |lns2
19.737              |19.737              |488.859             |random
18.921              |18.921              |506.466             |lns2
18.898              |18.898              |726.862             |random
18.054              |18.054              |742.325             |lns2
total time : 1000.246778011322
