/media/sunyu/OS1/suanli/collectionunzip/SET4_16
obj                 |bestobj             |time                |
2921776.305         |2921776.305         |0.150               |INIT
87515.294           |87515.294           |50.175              |KS2
84128.857           |84128.857           |117.483             |KS2
52268.608           |52268.608           |142.717             |lns
44094.723           |44094.723           |165.314             |lns
38647.535           |38647.535           |192.342             |lns2
37214.390           |37214.390           |335.930             |lns
36756.729           |36756.729           |428.041             |lns
36749.149           |36749.149           |508.805             |lns
36749.129           |36749.129           |583.005             |lns
36709.510           |36709.510           |601.539             |lns
35926.200           |35926.200           |661.810             |lns
35918.945           |35918.945           |676.656             |lns2
35891.144           |35891.144           |677.726             |random
35139.782           |35139.782           |718.351             |lns
total time : 1000.1241867542267
