/media/sunyu/OS1/suanli/collectionunzip/item_placement_9951
obj                 |bestobj             |time                |
909.225             |909.225             |0.070               |KS1
248.733             |248.733             |3.286               |KS2
170.436             |170.436             |6.535               |KS2
35.566              |35.566              |13.404              |KS2
28.026              |28.026              |21.796              |KS2
25.482              |25.482              |26.767              |KS2
24.386              |24.386              |33.949              |KS2
23.208              |23.208              |41.244              |lns
21.653              |21.653              |45.951              |lns
20.661              |20.661              |60.951              |random
20.659              |20.659              |67.720              |lns
20.484              |20.484              |86.493              |random
20.044              |20.044              |104.160             |random
19.700              |19.700              |136.372             |random
19.696              |19.696              |142.589             |lns2
19.611              |19.611              |144.368             |random
19.331              |19.331              |151.613             |lns2
17.557              |17.557              |257.145             |lns
17.557              |17.557              |263.281             |random
17.556              |17.556              |423.850             |random
17.420              |17.420              |467.013             |lns2
total time : 1000.0732660293579
