/media/sunyu/OS1/suanli/collectionunzip/item_placement_9906
obj                 |bestobj             |time                |
905.664             |905.664             |0.066               |KS1
48.132              |48.132              |5.978               |KS2
28.308              |28.308              |13.406              |KS2
22.161              |22.161              |19.890              |KS2
18.980              |18.980              |25.900              |KS2
18.980              |18.980              |35.825              |KS2
17.770              |17.770              |39.508              |lns
16.922              |16.922              |42.978              |lns
16.412              |16.412              |70.233              |lns2
total time : 999.9646821022034
