/media/sunyu/OS1/suanli/collectionunzip/neos-4359986-taipa
obj                 |bestobj             |time                |
82.600              |82.600              |427.591             |KS1
80.100              |80.100              |428.478             |KS2
76.500              |76.500              |455.204             |random
74.400              |74.400              |472.661             |random
70.500              |70.500              |473.159             |lns
69.800              |69.800              |541.728             |lns2
69.800              |69.800              |648.721             |random
total time : 853.2756130695343
