/media/sunyu/OS1/suanli/collectionunzip/item_placement_9948
obj                 |bestobj             |time                |
681.193             |681.193             |0.143               |KS1
86.637              |86.637              |5.043               |KS2
75.895              |75.895              |9.147               |KS2
44.541              |44.541              |13.839              |KS2
38.168              |38.168              |25.813              |KS2
30.981              |30.981              |35.223              |KS2
27.702              |27.702              |43.319              |KS2
26.266              |26.266              |48.002              |lns
25.170              |25.170              |51.147              |lns
23.614              |23.614              |58.936              |lns
19.780              |19.780              |67.811              |lns
17.140              |17.140              |75.044              |lns
16.299              |16.299              |83.669              |lns
16.292              |16.292              |88.146              |lns2
15.917              |15.917              |88.554              |random
15.367              |15.367              |101.596             |lns2
15.342              |15.342              |264.855             |lns2
15.024              |15.024              |429.270             |random
15.024              |15.024              |462.611             |random
15.024              |15.024              |478.520             |random
14.315              |14.315              |513.896             |lns2
total time : 1000.3160030841827
