/media/sunyu/OS1/suanli/collectionunzip/SET3_25
obj                 |bestobj             |time                |
2994828.963         |2994828.963         |0.227               |INIT
601148.237          |601148.237          |50.252              |KS2
549630.370          |549630.370          |132.433             |KS2
521664.548          |521664.548          |163.568             |lns
398092.002          |398092.002          |215.189             |lns
393316.603          |393316.603          |321.085             |random
392767.858          |392767.858          |427.235             |lns2
391757.630          |391757.630          |429.201             |random
390174.318          |390174.318          |630.468             |lns2
389879.605          |389879.605          |727.873             |lns
389265.851          |389265.851          |857.242             |lns2
384875.782          |384875.782          |913.259             |lns2
total time : 1000.5206863880157
