/media/sunyu/OS1/suanli/collectionunzip/item_placement_9907
obj                 |bestobj             |time                |
22.259              |22.259              |50.046              |INIT
20.047              |20.047              |61.760              |lns
18.371              |18.371              |67.569              |lns
17.802              |17.802              |73.391              |lns
12.266              |12.266              |83.155              |lns
12.266              |12.266              |102.040             |random
12.095              |12.095              |132.816             |random
11.493              |11.493              |146.112             |lns2
10.878              |10.878              |304.881             |lns
10.878              |10.878              |313.470             |random
10.802              |10.802              |318.290             |lns
10.588              |10.588              |332.387             |lns2
10.574              |10.574              |343.090             |lns2
total time : 1000.112131357193
