/media/sunyu/OS1/suanli/collectionunzip/item_placement_9949
obj                 |bestobj             |time                |
909.027             |909.027             |0.038               |init
376.667             |376.667             |2.184               |KS2
33.347              |33.347              |10.187              |KS2
33.189              |33.189              |16.525              |lns
20.353              |20.353              |27.990              |lns
18.705              |18.705              |33.574              |lns2
17.830              |17.830              |85.645              |lns
17.739              |17.739              |93.741              |lns
17.739              |17.739              |150.138             |random
17.738              |17.738              |207.450             |random
16.222              |16.222              |213.593             |lns
15.932              |15.932              |238.485             |random
15.800              |15.800              |250.252             |lns2
15.738              |15.738              |379.317             |lns
15.511              |15.511              |388.896             |lns2
15.458              |15.458              |501.883             |random
15.458              |15.458              |549.750             |random
15.455              |15.455              |723.160             |random
15.455              |15.455              |782.522             |random
15.455              |15.455              |799.978             |random
total time : 1000.0713346004486
