/media/sunyu/OS1/suanli/collectionunzip/SET3_06
obj                 |bestobj             |time                |
3075765.808         |3075765.808         |0.142               |INIT
546375.881          |546375.881          |50.163              |KS2
414768.516          |414768.516          |100.184             |KS2
395193.418          |395193.418          |136.995             |lns
333928.154          |333928.154          |146.061             |lns
303554.157          |303554.157          |191.611             |lns
294284.538          |294284.538          |207.119             |lns
291452.125          |291452.125          |260.879             |lns
247815.874          |247815.874          |352.121             |lns
237285.863          |237285.863          |644.949             |lns2
235590.967          |235590.967          |846.814             |lns2
234367.125          |234367.125          |988.631             |random
total time : 1000.4441831111908
