/media/sunyu/OS1/suanli/collectionunzip/item_placement_9979
obj                 |bestobj             |time                |
908.622             |908.622             |0.072               |KS1
226.903             |226.903             |2.567               |KS2
39.278              |39.278              |9.464               |KS2
32.163              |32.163              |15.653              |KS2
20.776              |20.776              |22.994              |KS2
18.736              |18.736              |30.472              |crossover
17.850              |17.850              |36.771              |lns
16.172              |16.172              |40.279              |lns
15.798              |15.798              |46.763              |lns
14.879              |14.879              |60.395              |lns2
14.373              |14.373              |75.499              |lns
12.307              |12.307              |82.325              |lns
12.307              |12.307              |88.732              |random
11.891              |11.891              |101.362             |random
11.679              |11.679              |119.990             |lns2
11.445              |11.445              |203.916             |lns2
11.269              |11.269              |800.179             |random
10.548              |10.548              |809.874             |lns
10.548              |10.548              |830.202             |random
10.160              |10.160              |836.398             |lns
10.160              |10.160              |847.255             |random
10.160              |10.160              |859.196             |random
9.937               |9.937               |871.466             |lns2
total time : 1000.054524898529
