/media/sunyu/OS1/suanli/collectionunzip/item_placement_9977
obj                 |bestobj             |time                |
906.448             |906.448             |0.071               |KS1
51.072              |51.072              |6.681               |KS2
34.078              |34.078              |13.415              |KS2
28.482              |28.482              |26.152              |lns
27.638              |27.638              |30.867              |lns
27.437              |27.437              |36.653              |lns
26.278              |26.278              |47.645              |lns
26.031              |26.031              |56.442              |lns
25.458              |25.458              |70.388              |lns2
24.497              |24.497              |187.212             |lns2
24.204              |24.204              |208.814             |lns2
23.790              |23.790              |301.139             |random
23.726              |23.726              |316.306             |random
23.036              |23.036              |329.271             |lns2
22.866              |22.866              |570.423             |lns2
22.795              |22.795              |912.373             |lns2
22.128              |22.128              |996.129             |lns
total time : 999.9620981216431
