/media/sunyu/OS1/suanli/collectionunzip/item_placement_9939
obj                 |bestobj             |time                |
694.004             |694.004             |0.120               |KS1
104.178             |104.178             |4.405               |KS2
58.216              |58.216              |10.245              |KS2
31.872              |31.872              |18.443              |KS2
25.481              |25.481              |26.994              |KS2
24.754              |24.754              |32.054              |KS2
24.729              |24.729              |34.000              |crossover
22.323              |22.323              |37.166              |lns
21.585              |21.585              |41.514              |lns
20.535              |20.535              |51.941              |lns2
20.281              |20.281              |236.932             |random
20.281              |20.281              |249.301             |random
20.239              |20.239              |325.055             |lns2
19.282              |19.282              |814.864             |lns2
total time : 1000.0688347816467
