/media/sunyu/OS1/suanli/collectionunzip/item_placement_9966
obj                 |bestobj             |time                |
23.939              |23.939              |50.045              |INIT
16.734              |16.734              |58.066              |KS2
14.350              |14.350              |69.282              |lns
14.258              |14.258              |73.753              |lns
14.034              |14.034              |81.332              |lns2
11.432              |11.432              |129.277             |lns
11.178              |11.178              |135.072             |lns
10.971              |10.971              |146.097             |lns
10.888              |10.888              |152.522             |lns
10.845              |10.845              |203.051             |lns2
10.218              |10.218              |321.343             |random
9.224               |9.224               |330.209             |random
8.961               |8.961               |368.609             |lns2
8.831               |8.831               |709.653             |random
8.261               |8.261               |723.399             |random
8.261               |8.261               |749.828             |random
8.261               |8.261               |787.003             |random
8.261               |8.261               |861.474             |random
8.259               |8.259               |902.799             |random
7.198               |7.198               |909.916             |lns
7.198               |7.198               |917.059             |random
total time : 1000.0038568973541
