/media/sunyu/OS1/suanli/collectionunzip/item_placement_9969
obj                 |bestobj             |time                |
912.000             |912.000             |0.037               |init
197.763             |197.763             |3.386               |KS2
34.377              |34.377              |12.770              |KS2
30.862              |30.862              |22.691              |KS2
29.642              |29.642              |29.001              |lns
29.627              |29.627              |37.372              |lns
28.889              |28.889              |43.629              |lns
27.981              |27.981              |50.278              |lns2
27.715              |27.715              |61.752              |lns
27.567              |27.567              |78.414              |random
27.460              |27.460              |86.644              |lns
27.393              |27.393              |153.767             |random
27.063              |27.063              |192.437             |lns2
26.732              |26.732              |232.563             |random
26.438              |26.438              |260.341             |lns2
26.323              |26.323              |884.932             |lns2
total time : 1000.2153449058533
