/media/sunyu/OS1/suanli/collectionunzip/SET3_28
obj                 |bestobj             |time                |
3597810.650         |3597810.650         |0.165               |INIT
481899.733          |481899.733          |50.188              |KS2
369583.332          |369583.332          |209.607             |lns
329365.913          |329365.913          |238.748             |lns
289430.635          |289430.635          |350.316             |lns
277342.133          |277342.133          |493.428             |lns2
276239.675          |276239.675          |640.688             |lns
275460.842          |275460.842          |668.389             |random
270868.145          |270868.145          |794.082             |lns2
270281.370          |270281.370          |799.099             |random
268473.801          |268473.801          |872.605             |lns
267272.001          |267272.001          |913.571             |lns
259814.354          |259814.354          |969.016             |lns2
259749.113          |259749.113          |1000.017            |lns2
total time : 1000.1298253536224
