/media/sunyu/OS1/suanli/collectionunzip/item_placement_9923
obj                 |bestobj             |time                |
909.129             |909.129             |0.042               |init
274.146             |274.146             |3.883               |KS2
212.787             |212.787             |10.032              |KS2
184.007             |184.007             |16.411              |KS2
21.794              |21.794              |30.046              |KS2
18.573              |18.573              |37.663              |lns
18.032              |18.032              |44.555              |random
16.924              |16.924              |52.659              |lns
16.875              |16.875              |62.760              |lns2
15.496              |15.496              |71.011              |lns
14.933              |14.933              |78.340              |random
12.533              |12.533              |86.772              |lns
12.187              |12.187              |94.292              |lns
11.564              |11.564              |106.298             |lns2
11.403              |11.403              |150.989             |lns2
11.119              |11.119              |267.557             |lns2
10.349              |10.349              |362.217             |lns2
10.206              |10.206              |712.623             |lns2
total time : 999.9086122512817
