/media/sunyu/OS1/suanli/collectionunzip/item_placement_9917
obj                 |bestobj             |time                |
906.223             |906.223             |0.054               |init
97.288              |97.288              |4.920               |KS2
28.982              |28.982              |11.889              |KS2
28.470              |28.470              |20.698              |lns
28.276              |28.276              |24.907              |lns
25.151              |25.151              |30.881              |lns
24.157              |24.157              |36.743              |lns
21.977              |21.977              |44.150              |lns
21.442              |21.442              |51.879              |lns
19.738              |19.738              |57.369              |lns
18.128              |18.128              |61.990              |lns
17.396              |17.396              |77.584              |lns2
17.278              |17.278              |190.168             |lns2
total time : 1000.0686240196228
