/media/sunyu/OS1/suanli/collectionunzip/item_placement_9909
obj                 |bestobj             |time                |
29.246              |29.246              |50.044              |INIT
19.698              |19.698              |55.202              |KS2
18.754              |18.754              |70.935              |KS2
18.478              |18.478              |73.936              |lns
16.607              |16.607              |76.876              |lns
16.200              |16.200              |84.322              |lns
15.883              |15.883              |91.947              |lns
15.481              |15.481              |103.941             |random
14.581              |14.581              |113.156             |lns
14.580              |14.580              |122.040             |lns2
14.396              |14.396              |434.449             |random
14.396              |14.396              |489.360             |random
14.365              |14.365              |542.855             |lns2
total time : 1000.366171836853
