/media/sunyu/OS1/suanli/collectionunzip/neos-935234
obj                 |bestobj             |time                |
116247.000          |116247.000          |1.200               |init
10144.000           |10144.000           |51.267              |KS2
8133.000            |8133.000            |101.334             |KS2
5062.000            |5062.000            |151.405             |KS2
5022.000            |5022.000            |201.471             |KS2
2897.000            |2897.000            |251.548             |KS2
2813.000            |2813.000            |301.618             |KS2
2813.000            |2813.000            |302.003             |crossover
2793.000            |2793.000            |302.915             |lns
2779.000            |2779.000            |323.173             |lns
2705.000            |2705.000            |386.850             |lns
2675.000            |2675.000            |391.263             |lns
2653.000            |2653.000            |491.344             |lns
2571.000            |2571.000            |691.480             |lns
2561.000            |2561.000            |791.571             |lns
2551.000            |2551.000            |891.647             |lns
2541.000            |2541.000            |986.881             |lns
total time : 986.8817863464355
