/media/sunyu/OS1/suanli/collectionunzip/item_placement_9925
obj                 |bestobj             |time                |
911.918             |911.918             |0.030               |init
248.724             |248.724             |4.332               |KS2
87.961              |87.961              |13.672              |KS2
54.941              |54.941              |20.497              |KS2
25.226              |25.226              |29.811              |KS2
18.017              |18.017              |41.901              |lns
15.531              |15.531              |53.456              |lns
13.948              |13.948              |60.577              |lns
13.529              |13.529              |87.647              |random
13.397              |13.397              |99.850              |lns
13.391              |13.391              |121.816             |lns2
13.210              |13.210              |173.698             |random
13.198              |13.198              |180.305             |random
12.747              |12.747              |216.822             |random
12.618              |12.618              |257.272             |lns2
11.875              |11.875              |385.125             |lns
11.325              |11.325              |389.444             |lns
11.228              |11.228              |399.717             |lns
10.075              |10.075              |444.005             |lns2
10.030              |10.030              |560.892             |random
9.700               |9.700               |590.437             |random
9.609               |9.609               |598.707             |lns
9.160               |9.160               |606.150             |lns
8.586               |8.586               |674.708             |lns2
total time : 1000.0638682842255
