/media/sunyu/OS1/suanli/collectionunzip/item_placement_9911
obj                 |bestobj             |time                |
908.121             |908.121             |0.068               |KS1
277.949             |277.949             |3.840               |KS2
42.030              |42.030              |9.075               |KS2
27.530              |27.530              |15.467              |KS2
21.870              |21.870              |24.015              |KS2
20.157              |20.157              |30.240              |KS2
20.070              |20.070              |32.911              |crossover
19.572              |19.572              |36.140              |lns
18.617              |18.617              |43.529              |lns
18.070              |18.070              |48.347              |lns
17.907              |17.907              |62.623              |random
17.327              |17.327              |72.954              |lns2
16.594              |16.594              |109.954             |lns
16.489              |16.489              |137.128             |random
16.356              |16.356              |196.669             |random
16.220              |16.220              |204.788             |lns
16.220              |16.220              |208.741             |random
16.213              |16.213              |219.233             |lns2
16.187              |16.187              |245.142             |lns2
15.835              |15.835              |262.806             |lns2
15.574              |15.574              |369.122             |lns2
15.329              |15.329              |593.864             |lns2
15.207              |15.207              |681.705             |lns2
total time : 1000.0694012641907
