/media/sunyu/OS1/suanli/collectionunzip/item_placement_9987
obj                 |bestobj             |time                |
907.632             |907.632             |0.055               |init
270.818             |270.818             |4.720               |KS2
85.939              |85.939              |8.238               |KS2
33.114              |33.114              |16.005              |KS2
32.817              |32.817              |16.751              |crossover
29.484              |29.484              |21.488              |lns
28.483              |28.483              |33.738              |lns2
28.399              |28.399              |424.448             |lns
28.399              |28.399              |443.702             |random
28.375              |28.375              |507.050             |random
28.375              |28.375              |517.647             |random
27.696              |27.696              |523.125             |lns
27.696              |27.696              |533.084             |random
27.696              |27.696              |562.840             |random
27.687              |27.687              |575.590             |lns2
27.578              |27.578              |889.909             |lns
27.578              |27.578              |897.173             |random
27.048              |27.048              |923.531             |random
26.520              |26.520              |968.528             |random
26.520              |26.520              |978.809             |random
total time : 999.887186050415
