/media/sunyu/OS1/suanli/collectionunzip/item_placement_9984
obj                 |bestobj             |time                |
42.048              |42.048              |50.043              |INIT
39.995              |39.995              |58.715              |lns
38.247              |38.247              |63.385              |lns
35.951              |35.951              |68.876              |lns
34.191              |34.191              |74.709              |lns
26.221              |26.221              |84.752              |lns
25.568              |25.568              |89.874              |lns
25.315              |25.315              |95.689              |lns
25.173              |25.173              |110.641             |random
24.876              |24.876              |118.225             |lns2
23.320              |23.320              |148.094             |lns2
total time : 1000.1160569190979
