/media/sunyu/OS1/suanli/collectionunzip/SET3_04
obj                 |bestobj             |time                |
3139014.043         |3139014.043         |0.141               |INIT
382281.513          |382281.513          |50.226              |KS2
356229.797          |356229.797          |100.244             |KS2
350612.727          |350612.727          |172.045             |KS2
316825.864          |316825.864          |235.733             |lns
283071.058          |283071.058          |278.319             |lns
268781.587          |268781.587          |331.406             |lns
268625.250          |268625.250          |373.413             |random
268076.484          |268076.484          |416.653             |lns
267307.959          |267307.959          |471.394             |lns
265843.444          |265843.444          |533.499             |lns
260913.305          |260913.305          |624.142             |lns2
260358.471          |260358.471          |677.983             |lns2
256001.576          |256001.576          |684.314             |random
255515.098          |255515.098          |735.020             |lns2
246521.355          |246521.355          |879.538             |lns
244518.850          |244518.850          |983.862             |lns2
total time : 1000.5137965679169
