/media/sunyu/OS1/suanli/collectionunzip/SET4_22
obj                 |bestobj             |time                |
3407302.808         |3407302.808         |0.048               |INIT
124265.663          |124265.663          |50.060              |KS2
123745.253          |123745.253          |100.073             |KS2
120463.873          |120463.873          |150.087             |KS2
119721.390          |119721.390          |150.778             |crossover
119492.870          |119492.870          |154.565             |lns
119492.870          |119492.870          |160.429             |random
119328.754          |119328.754          |210.486             |lns
119259.258          |119259.258          |260.543             |lns
119120.719          |119120.719          |503.947             |random
119120.719          |119120.719          |562.024             |random
118952.920          |118952.920          |729.767             |random
118952.920          |118952.920          |783.408             |random
118764.862          |118764.862          |956.060             |random
118747.746          |118747.746          |1000.008            |lns
total time : 1000.008632183075
