/media/sunyu/OS1/suanli/collectionunzip/item_placement_9951
obj                 |bestobj             |time                |
16.078              |16.078              |50.016              |INIT
15.363              |15.363              |100.077             |KS2
14.863              |14.863              |150.120             |KS2
14.844              |14.844              |453.716             |random
14.724              |14.724              |503.754             |lns
14.724              |14.724              |653.823             |random
14.706              |14.706              |703.860             |lns
14.544              |14.544              |803.909             |random
14.291              |14.291              |853.924             |lns
14.246              |14.246              |903.939             |lns
14.230              |14.230              |953.953             |lns
total time : 1000.1212265491486
