/media/sunyu/OS1/suanli/collectionunzip/item_placement_9912
obj                 |bestobj             |time                |
12.786              |12.786              |50.016              |INIT
12.779              |12.779              |100.071             |KS2
12.775              |12.775              |150.145             |KS2
12.312              |12.312              |400.725             |random
7.467               |7.467               |450.759             |lns
7.422               |7.422               |754.866             |random
7.229               |7.229               |804.883             |lns
6.572               |6.572               |854.921             |lns
6.175               |6.175               |904.948             |lns
total time : 1000.0057847499847
