/media/sunyu/OS1/suanli/collectionunzip/item_placement_9948
obj                 |bestobj             |time                |
14.810              |14.810              |50.016              |INIT
13.714              |13.714              |100.060             |KS2
13.558              |13.558              |150.109             |KS2
13.553              |13.553              |466.916             |random
12.337              |12.337              |516.968             |lns
11.962              |11.962              |566.983             |lns
11.949              |11.949              |617.018             |lns
11.947              |11.947              |667.069             |lns
11.801              |11.801              |717.132             |lns
11.768              |11.768              |767.164             |lns
11.633              |11.633              |817.195             |lns
11.569              |11.569              |867.241             |lns
11.569              |11.569              |1000.005            |random
total time : 1000.0055813789368
