/media/sunyu/OS1/suanli/collectionunzip/SET3_05
obj                 |bestobj             |time                |
3156671.124         |3156671.124         |0.102               |INIT
259947.869          |259947.869          |50.114              |KS2
250019.827          |250019.827          |100.126             |KS2
248726.479          |248726.479          |150.138             |KS2
239572.021          |239572.021          |200.157             |lns
233177.546          |233177.546          |250.168             |lns
232973.726          |232973.726          |300.179             |lns
232465.333          |232465.333          |351.086             |random
232319.046          |232319.046          |401.131             |lns
229004.192          |229004.192          |451.141             |lns
227807.892          |227807.892          |501.151             |lns
227751.693          |227751.693          |551.162             |lns
221433.715          |221433.715          |601.680             |random
217046.007          |217046.007          |703.547             |random
215401.681          |215401.681          |814.735             |random
215400.321          |215400.321          |864.744             |lns
total time : 1000.0079755783081
