/media/sunyu/OS1/suanli/collectionunzip/item_placement_9995
obj                 |bestobj             |time                |
22.957              |22.957              |50.017              |INIT
22.749              |22.749              |100.079             |KS2
22.187              |22.187              |150.139             |KS2
21.251              |21.251              |200.208             |KS2
20.976              |20.976              |250.277             |crossover
20.976              |20.976              |300.401             |random
20.897              |20.897              |552.289             |random
20.826              |20.826              |602.347             |lns
20.793              |20.793              |702.401             |random
20.320              |20.320              |752.448             |lns
20.319              |20.319              |802.503             |lns
20.033              |20.033              |852.553             |lns
19.984              |19.984              |902.606             |lns
19.983              |19.983              |1000.005            |random
total time : 1000.0056667327881
