/media/sunyu/OS1/suanli/collectionunzip/zeil
obj                 |bestobj             |time                |
1578.366            |1578.366            |205.418             |KS1
1330.406            |1330.406            |305.522             |KS2
1303.149            |1303.149            |355.935             |KS2
1298.861            |1298.861            |413.118             |random
1286.377            |1286.377            |465.802             |random
1279.166            |1279.166            |519.482             |random
1279.166            |1279.166            |572.904             |random
total time : 1000.5150973796844
