/media/sunyu/OS1/suanli/collectionunzip/SET4_04
obj                 |bestobj             |time                |
3139014.043         |3139014.043         |0.040               |INIT
80278.115           |80278.115           |50.052              |KS2
77132.464           |77132.464           |100.066             |KS2
74929.396           |74929.396           |150.078             |KS2
73703.122           |73703.122           |151.223             |lns
73512.543           |73512.543           |151.447             |lns
73512.543           |73512.543           |152.016             |random
73353.186           |73353.186           |203.004             |random
72972.705           |72972.705           |253.050             |lns
72290.685           |72290.685           |305.361             |random
72290.684           |72290.684           |896.735             |random
72260.361           |72260.361           |947.709             |random
72259.964           |72259.964           |997.718             |lns
total time : 1000.1179773807526
