/media/sunyu/OS1/suanli/collectionunzip/anonymous_62
obj                 |bestobj             |time                |
687755.258          |687755.258          |50.376              |INIT
569496.350          |569496.350          |50.739              |KS2
524446.917          |524446.917          |100.818             |KS2
524238.217          |524238.217          |103.119             |lns
524238.217          |524238.217          |104.761             |random
518802.726          |518802.726          |117.508             |lns
518731.074          |518731.074          |123.386             |random
512788.206          |512788.206          |175.627             |lns
512480.843          |512480.843          |225.689             |lns
512480.843          |512480.843          |275.856             |random
510860.190          |510860.190          |325.916             |lns
510756.567          |510756.567          |376.080             |random
510015.211          |510015.211          |428.318             |lns
509865.016          |509865.016          |478.375             |lns
509746.294          |509746.294          |528.541             |random
509525.171          |509525.171          |581.372             |lns
509484.967          |509484.967          |634.039             |random
509246.020          |509246.020          |686.855             |lns
508550.325          |508550.325          |736.910             |lns
504962.577          |504962.577          |789.173             |lns
504962.567          |504962.567          |839.227             |lns
504928.463          |504928.463          |892.392             |lns
462131.711          |462131.711          |990.203             |random
461338.534          |461338.534          |1000.045            |lns
total time : 1000.0447645187378
