/media/sunyu/OS1/suanli/collectionunzip/neos-4647027-thurso
obj                 |bestobj             |time                |
27572.688           |27572.688           |18.185              |INIT
27506.407           |27506.407           |68.263              |KS2
27440.127           |27440.127           |118.330             |KS2
27440.127           |27440.127           |268.500             |random
27440.127           |27440.127           |468.722             |random
27440.127           |27440.127           |819.065             |random
27440.127           |27440.127           |919.175             |random
total time : 1000.0333993434906
