/media/sunyu/OS1/suanli/collectionunzip/anonymous_75
obj                 |bestobj             |time                |
270683.855          |270683.855          |50.556              |INIT
231041.409          |231041.409          |100.727             |KS2
219737.159          |219737.159          |150.897             |KS2
219665.096          |219665.096          |201.049             |KS2
219665.096          |219665.096          |201.276             |crossover
219665.096          |219665.096          |258.083             |random
204710.450          |204710.450          |364.989             |random
199689.794          |199689.794          |421.517             |lns
199465.654          |199465.654          |477.268             |lns
198696.948          |198696.948          |534.232             |lns
196962.359          |196962.359          |584.348             |lns
196364.840          |196364.840          |634.467             |lns
193401.796          |193401.796          |690.683             |lns
193199.472          |193199.472          |747.081             |lns
193199.472          |193199.472          |851.757             |random
192075.294          |192075.294          |906.252             |lns
191341.354          |191341.354          |961.942             |lns
191341.344          |191341.344          |1000.092            |lns
total time : 1000.0918533802032
