/media/sunyu/OS1/suanli/collectionunzip/anonymous_60
obj                 |bestobj             |time                |
109756.419          |109756.419          |50.681              |INIT
104226.458          |104226.458          |100.736             |KS2
92066.474           |92066.474           |150.786             |KS2
81005.713           |81005.713           |200.835             |KS2
81005.713           |81005.713           |201.019             |crossover
78229.724           |78229.724           |251.098             |lns
78229.724           |78229.724           |302.020             |random
77772.911           |77772.911           |353.355             |random
77523.878           |77523.878           |404.305             |lns
77523.870           |77523.870           |464.220             |random
77523.850           |77523.850           |514.258             |lns
77523.850           |77523.850           |616.597             |random
77427.765           |77427.765           |717.421             |random
76684.879           |76684.879           |817.803             |random
76684.862           |76684.862           |868.579             |lns
76684.862           |76684.862           |969.456             |random
76684.853           |76684.853           |1000.031            |lns
total time : 1000.0312151908875
