/media/sunyu/OS1/suanli/collectionunzip/anonymous_68
obj                 |bestobj             |time                |
461238.015          |461238.015          |50.596              |INIT
244641.284          |244641.284          |100.759             |KS2
234597.523          |234597.523          |150.910             |KS2
232270.569          |232270.569          |201.061             |KS2
227724.775          |227724.775          |201.305             |crossover
226734.943          |226734.943          |251.602             |lns
226734.943          |226734.943          |307.144             |random
223847.556          |223847.556          |415.159             |random
222943.209          |222943.209          |465.267             |lns
222189.732          |222189.732          |520.471             |lns
222189.692          |222189.692          |576.387             |lns
221889.984          |221889.984          |626.497             |lns
221889.974          |221889.974          |676.606             |lns
221889.974          |221889.974          |729.570             |random
221889.973          |221889.973          |789.219             |random
221889.964          |221889.964          |846.893             |random
221889.954          |221889.954          |953.267             |random
221889.168          |221889.168          |1000.086            |lns
total time : 1000.0861282348633
