/media/sunyu/OS1/suanli/collectionunzip/item_placement_9926
obj                 |bestobj             |time                |
11.808              |11.808              |50.016              |INIT
11.575              |11.575              |100.064             |KS2
11.142              |11.142              |150.129             |KS2
10.692              |10.692              |200.182             |KS2
10.646              |10.646              |600.619             |random
10.645              |10.645              |650.662             |lns
10.553              |10.553              |700.702             |lns
10.521              |10.521              |750.766             |lns
10.509              |10.509              |800.820             |lns
total time : 1000.0214996337891
