/media/sunyu/OS1/suanli/collectionunzip/mad
obj                 |bestobj             |time                |
0.114               |0.114               |22.806              |INIT
0.038               |0.038               |72.909              |KS2
0.038               |0.038               |78.587              |random
0.038               |0.038               |81.494              |random
0.038               |0.038               |134.851             |random
0.038               |0.038               |265.619             |random
0.038               |0.038               |356.446             |random
0.038               |0.038               |386.478             |random
total time : 1000.0013659000397
