/media/sunyu/OS1/suanli/collectionunzip/item_placement_9972
obj                 |bestobj             |time                |
13.521              |13.521              |50.016              |INIT
13.392              |13.392              |150.192             |KS2
12.874              |12.874              |200.265             |KS2
12.874              |12.874              |250.464             |random
12.002              |12.002              |303.839             |random
11.641              |11.641              |353.910             |lns
11.641              |11.641              |453.999             |random
11.565              |11.565              |504.081             |lns
11.565              |11.565              |704.310             |random
11.511              |11.511              |754.361             |lns
11.511              |11.511              |954.558             |random
total time : 1000.1628863811493
