/media/sunyu/OS1/suanli/collectionunzip/SET4_02
obj                 |bestobj             |time                |
3159321.297         |3159321.297         |0.038               |INIT
80815.630           |80815.630           |50.051              |KS2
80258.103           |80258.103           |100.063             |KS2
77283.209           |77283.209           |150.077             |KS2
77283.209           |77283.209           |150.259             |crossover
76414.416           |76414.416           |200.314             |lns
76325.417           |76325.417           |272.439             |random
76325.417           |76325.417           |323.650             |random
76014.299           |76014.299           |379.614             |random
75383.643           |75383.643           |438.898             |random
total time : 1000.0071048736572
