/media/sunyu/OS1/suanli/collectionunzip/item_placement_9974
obj                 |bestobj             |time                |
25.784              |25.784              |50.016              |INIT
24.849              |24.849              |100.072             |KS2
24.440              |24.440              |150.141             |KS2
24.400              |24.400              |280.184             |random
24.390              |24.390              |330.262             |lns
24.390              |24.390              |430.346             |random
24.390              |24.390              |580.435             |random
23.675              |23.675              |630.477             |lns
22.081              |22.081              |680.503             |lns
21.762              |21.762              |730.544             |lns
21.722              |21.722              |780.584             |lns
total time : 1000.0058240890503
