/media/sunyu/OS1/suanli/collectionunzip/anonymous_96
obj                 |bestobj             |time                |
8919.000            |8919.000            |15.895              |KS1
8918.984            |8918.984            |65.904              |KS2
8904.999            |8904.999            |115.909             |KS2
8904.942            |8904.942            |171.649             |lns
8904.939            |8904.939            |221.688             |lns
8904.891            |8904.891            |225.738             |random
8904.779            |8904.779            |262.955             |random
8903.068            |8903.068            |310.377             |random
8903.066            |8903.066            |374.107             |random
8902.225            |8902.225            |431.584             |random
8902.224            |8902.224            |485.324             |random
8902.095            |8902.095            |603.371             |random
total time : 1000.0031764507294
