/media/sunyu/OS1/suanli/collectionunzip/item_placement_9998
obj                 |bestobj             |time                |
17.560              |17.560              |50.016              |INIT
17.183              |17.183              |100.057             |KS2
17.037              |17.037              |150.112             |KS2
17.033              |17.033              |200.163             |KS2
16.996              |16.996              |257.000             |lns
16.996              |16.996              |307.093             |random
16.990              |16.990              |357.119             |lns
16.441              |16.441              |657.238             |random
16.240              |16.240              |707.307             |lns
15.856              |15.856              |757.375             |lns
15.851              |15.851              |907.434             |random
15.715              |15.715              |1000.006            |random
total time : 1000.0060648918152
