/media/sunyu/OS1/suanli/collectionunzip/item_placement_9929
obj                 |bestobj             |time                |
14.298              |14.298              |50.016              |INIT
14.298              |14.298              |100.086             |KS2
13.977              |13.977              |500.561             |random
13.774              |13.774              |550.616             |lns
13.772              |13.772              |600.661             |lns
13.665              |13.665              |650.723             |lns
13.114              |13.114              |700.792             |lns
12.667              |12.667              |750.848             |lns
12.564              |12.564              |800.909             |lns
12.563              |12.563              |850.972             |lns
12.561              |12.561              |901.012             |lns
12.513              |12.513              |951.087             |lns
12.366              |12.366              |1000.072            |lns
total time : 1000.0717589855194
