/media/sunyu/OS1/suanli/collectionunzip/item_placement_9905
obj                 |bestobj             |time                |
15.027              |15.027              |50.016              |INIT
14.970              |14.970              |100.089             |KS2
11.943              |11.943              |150.187             |KS2
11.935              |11.935              |200.240             |KS2
11.881              |11.881              |300.389             |lns
11.874              |11.874              |384.177             |random
11.757              |11.757              |434.259             |lns
11.592              |11.592              |484.337             |lns
11.371              |11.371              |534.411             |lns
11.370              |11.370              |634.594             |random
11.332              |11.332              |684.654             |lns
11.282              |11.282              |734.710             |lns
11.267              |11.267              |784.792             |lns
11.240              |11.240              |834.872             |lns
total time : 1000.0080959796906
