/media/sunyu/OS1/suanli/collectionunzip/item_placement_9920
obj                 |bestobj             |time                |
24.677              |24.677              |50.016              |INIT
23.827              |23.827              |100.082             |KS2
22.709              |22.709              |150.134             |KS2
22.628              |22.628              |200.181             |KS2
22.439              |22.439              |250.353             |lns
22.362              |22.362              |454.942             |random
22.358              |22.358              |505.008             |lns
22.208              |22.208              |555.086             |lns
21.999              |21.999              |605.164             |lns
21.986              |21.986              |655.214             |lns
21.962              |21.962              |705.344             |lns
21.947              |21.947              |755.409             |lns
21.931              |21.931              |805.466             |lns
21.909              |21.909              |855.530             |lns
total time : 1000.0075032711029
