/media/sunyu/OS1/suanli/collectionunzip/item_placement_9913
obj                 |bestobj             |time                |
16.663              |16.663              |50.016              |INIT
16.159              |16.159              |100.061             |KS2
16.143              |16.143              |150.136             |KS2
16.128              |16.128              |200.204             |KS2
16.103              |16.103              |459.072             |random
16.102              |16.102              |862.029             |random
15.550              |15.550              |912.085             |lns
15.215              |15.215              |962.140             |lns
15.027              |15.027              |1000.031            |lns
total time : 1000.0315251350403
