/media/sunyu/OS1/suanli/collectionunzip/anonymous_63
obj                 |bestobj             |time                |
218576.691          |218576.691          |50.316              |INIT
155368.331          |155368.331          |100.396             |KS2
151439.087          |151439.087          |150.469             |KS2
148446.032          |148446.032          |200.539             |KS2
146029.366          |146029.366          |254.532             |lns
145981.773          |145981.773          |306.016             |random
142266.330          |142266.330          |358.923             |lns
137886.186          |137886.186          |412.319             |lns
134941.654          |134941.654          |465.353             |lns
134805.673          |134805.673          |568.515             |random
134775.665          |134775.665          |618.567             |lns
134775.651          |134775.651          |722.096             |random
134775.648          |134775.648          |835.505             |random
134775.615          |134775.615          |885.573             |lns
134624.469          |134624.469          |988.553             |random
134624.460          |134624.460          |1000.042            |lns
total time : 1000.0425667762756
