/media/sunyu/OS1/suanli/collectionunzip/SET3_21
obj                 |bestobj             |time                |
3190600.490         |3190600.490         |0.039               |INIT
154083.877          |154083.877          |50.052              |KS2
149755.457          |149755.457          |200.094             |lns
145728.843          |145728.843          |250.105             |lns
145136.715          |145136.715          |300.116             |lns
144440.718          |144440.718          |351.127             |random
142715.077          |142715.077          |401.173             |lns
136055.802          |136055.802          |451.183             |lns
136015.339          |136015.339          |501.193             |lns
136006.949          |136006.949          |551.204             |lns
134132.967          |134132.967          |602.706             |random
133289.373          |133289.373          |652.751             |lns
132262.596          |132262.596          |702.761             |lns
131408.933          |131408.933          |897.062             |random
131408.207          |131408.207          |947.107             |lns
total time : 1000.0070967674255
