/media/sunyu/OS1/suanli/collectionunzip/anonymous_32
obj                 |bestobj             |time                |
12051.450           |12051.450           |6.857               |KS1
12027.200           |12027.200           |7.927               |KS2
12027.200           |12027.200           |58.409              |KS2
12027.195           |12027.195           |61.539              |random
12027.195           |12027.195           |68.063              |random
12027.195           |12027.195           |141.431             |random
12027.194           |12027.194           |387.493             |random
12027.194           |12027.194           |522.020             |random
12027.189           |12027.189           |801.327             |random
12027.075           |12027.075           |851.335             |lns
12025.662           |12025.662           |901.536             |random
12025.656           |12025.656           |958.830             |random
total time : 1000.0105030536652
