/media/sunyu/OS1/suanli/collectionunzip/anonymous_45
obj                 |bestobj             |time                |
771483.434          |771483.434          |50.482              |INIT
506063.194          |506063.194          |52.473              |KS2
316601.696          |316601.696          |102.580             |KS2
307801.950          |307801.950          |152.684             |KS2
307704.160          |307704.160          |157.969             |random
307699.343          |307699.343          |208.045             |lns
307699.343          |307699.343          |258.298             |random
307255.953          |307255.953          |315.161             |random
307027.080          |307027.080          |365.234             |lns
306951.449          |306951.449          |415.677             |random
306747.647          |306747.647          |465.749             |lns
306701.663          |306701.663          |516.020             |random
306142.249          |306142.249          |566.093             |lns
306142.249          |306142.249          |616.575             |random
297088.157          |297088.157          |666.920             |random
296909.380          |296909.380          |723.516             |lns
296909.329          |296909.329          |773.591             |lns
296663.919          |296663.919          |831.078             |lns
296640.299          |296640.299          |881.153             |lns
296597.052          |296597.052          |931.782             |random
265334.317          |265334.317          |1000.063            |random
total time : 1000.0637037754059
