/media/sunyu/OS1/suanli/collectionunzip/SET3_26
obj                 |bestobj             |time                |
3328538.748         |3328538.748         |0.046               |INIT
326790.990          |326790.990          |50.058              |KS2
326645.490          |326645.490          |100.071             |KS2
303629.740          |303629.740          |150.083             |KS2
294000.087          |294000.087          |200.099             |crossover
293282.313          |293282.313          |250.158             |lns
288369.802          |288369.802          |300.213             |lns
287174.279          |287174.279          |350.267             |lns
287174.279          |287174.279          |400.594             |random
total time : 1000.0074596405029
