/media/sunyu/OS1/suanli/collectionunzip/anonymous_76
obj                 |bestobj             |time                |
465893.352          |465893.352          |50.613              |INIT
361535.150          |361535.150          |100.777             |KS2
359387.037          |359387.037          |150.931             |KS2
356964.791          |356964.791          |201.080             |KS2
355333.553          |355333.553          |265.411             |lns
347420.306          |347420.306          |315.549             |lns
347420.306          |347420.306          |365.871             |random
339593.172          |339593.172          |416.000             |lns
339593.172          |339593.172          |466.316             |random
339258.069          |339258.069          |516.449             |lns
338211.076          |338211.076          |581.609             |lns
337790.112          |337790.112          |631.927             |random
337374.625          |337374.625          |682.059             |lns
337352.412          |337352.412          |746.314             |lns
337144.638          |337144.638          |809.998             |lns
327788.217          |327788.217          |875.070             |lns
320439.705          |320439.705          |938.550             |lns
320439.665          |320439.665          |1000.335            |random
total time : 1000.3358283042908
