/media/sunyu/OS1/suanli/collectionunzip/anonymous_74
obj                 |bestobj             |time                |
63359.173           |63359.173           |36.648              |INIT
63055.355           |63055.355           |36.804              |KS2
63018.431           |63018.431           |38.109              |KS2
62920.034           |62920.034           |43.624              |KS2
62907.683           |62907.683           |44.201              |random
58772.043           |58772.043           |94.392              |lns
58772.033           |58772.033           |144.578             |lns
50200.766           |50200.766           |194.602             |lns
50200.766           |50200.766           |244.661             |random
47231.304           |47231.304           |294.866             |lns
47231.294           |47231.294           |345.485             |random
47231.294           |47231.294           |395.599             |random
47025.628           |47025.628           |445.754             |random
47025.618           |47025.618           |495.775             |lns
47025.618           |47025.618           |547.860             |random
47008.554           |47008.554           |598.479             |random
47008.552           |47008.552           |649.967             |random
47008.552           |47008.552           |786.275             |random
47008.550           |47008.550           |885.162             |random
47008.530           |47008.530           |935.184             |lns
total time : 1000.0187880992889
